Date;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromse;EE;ELE;LV;LT
08.12.2013;19-20;36,13;37,95;37,95;37,95;37,95;45,10;33,09;33,09;35,27;34,82;35,27;37,95;37,95;37,95;45,10;;45,10;45,10
08.12.2013;20-21;35,65;37,72;37,72;37,72;37,72;41,41;28,79;28,79;35,10;34,78;35,10;37,72;37,72;37,72;41,41;;41,41;41,41
08.12.2013;21-22;35,15;37,62;37,62;37,62;37,62;39,95;19,95;19,95;34,80;34,75;34,80;37,62;37,62;37,62;39,95;;39,95;39,95
08.12.2013;22-23;34,80;36,90;36,90;36,90;36,90;36,90;15,99;15,99;34,66;34,66;34,66;36,90;36,90;36,90;36,90;;36,90;36,90
08.12.2013;23-00;34,31;35,40;35,40;35,40;35,40;35,40;8,60;8,60;34,41;34,41;34,41;35,40;35,40;35,40;35,40;;35,40;35,40
09.12.2013;00-01;33,92;34,10;34,10;34,10;34,10;34,10;26,78;26,78;34,10;34,10;34,10;34,10;34,10;34,10;34,10;;34,10;34,10
09.12.2013;01-02;33,79;33,95;33,95;33,95;33,95;33,95;25,24;25,24;33,95;33,95;33,95;33,95;33,95;33,95;33,95;;34,00;34,00
09.12.2013;02-03;33,67;33,91;33,91;33,91;33,91;33,91;24,10;24,10;33,91;33,91;33,91;33,91;33,91;33,91;33,91;;34,00;34,00
09.12.2013;03-04;33,81;34,00;34,00;34,00;34,00;34,00;25,40;25,40;34,00;34,00;34,00;34,00;34,00;34,00;34,00;;34,00;34,00
09.12.2013;04-05;34,31;34,54;34,54;34,54;34,54;34,54;30,15;30,15;34,54;34,54;34,54;34,54;34,54;34,54;34,54;;35,28;35,28
09.12.2013;05-06;35,79;36,51;36,51;36,51;36,51;45,06;33,90;36,51;35,34;34,77;35,34;36,51;36,51;36,51;45,06;;45,06;45,06
09.12.2013;06-07;37,92;38,94;38,94;38,94;38,94;73,60;34,97;38,94;36,81;34,97;36,81;38,94;38,94;38,94;73,60;;73,60;73,60
09.12.2013;07-08;41,67;42,83;42,83;42,83;42,83;109,93;36,51;42,83;38,01;36,51;38,01;42,83;42,83;42,83;109,93;;109,93;109,93
09.12.2013;08-09;43,63;44,96;44,96;44,96;44,96;78,43;37,31;44,96;44,96;37,31;38,00;44,96;44,96;44,96;78,43;;78,43;78,43
09.12.2013;09-10;41,92;44,62;44,62;44,62;44,62;47,72;37,41;44,62;42,43;37,41;37,97;44,62;44,62;44,62;47,72;;47,72;47,72
09.12.2013;10-11;40,79;43,82;43,82;43,82;43,82;43,82;38,06;43,82;42,47;38,06;38,06;43,82;43,82;43,82;43,82;;43,82;43,82
09.12.2013;11-12;41,05;43,39;43,39;43,39;43,39;44,58;38,57;43,39;42,49;38,57;38,57;43,39;43,39;43,39;44,58;;44,58;44,58
09.12.2013;12-13;40,57;41,41;41,41;41,41;41,41;45,10;39,05;41,41;41,06;39,05;38,50;41,41;41,41;41,41;45,10;;45,10;45,10
09.12.2013;13-14;44,54;44,36;44,36;44,36;44,36;60,63;44,36;44,36;41,04;39,41;38,51;44,36;44,36;44,36;60,63;;60,63;60,63
09.12.2013;14-15;50,95;52,51;52,51;52,51;52,51;79,18;52,51;52,51;41,98;39,38;38,37;52,51;52,51;52,51;79,18;;79,18;79,18
09.12.2013;15-16;59,99;59,91;59,91;59,91;59,91;150,01;59,91;59,91;59,91;39,47;38,43;59,91;59,91;59,91;150,01;;150,01;150,01
09.12.2013;16-17;60,08;59,64;59,64;65,79;65,79;71,43;65,79;65,79;65,79;39,75;38,47;59,64;59,64;59,64;71,43;;71,43;71,43
09.12.2013;17-18;65,43;53,65;53,65;94,30;94,30;94,30;94,30;94,30;85,23;39,51;38,43;53,65;53,65;53,65;94,30;;94,30;94,30
09.12.2013;18-19;56,85;47,47;47,47;77,49;77,49;77,49;77,49;79,40;39,01;39,01;38,55;47,47;47,47;47,47;77,49;;77,49;77,49
09.12.2013;19-20;48,54;46,27;46,27;59,94;68,01;59,94;59,94;68,01;38,21;38,21;38,21;46,27;46,27;46,27;59,94;;59,94;59,94
09.12.2013;20-21;42,95;45,42;45,42;45,42;46,40;45,42;45,42;49,11;37,78;37,78;37,78;43,98;43,98;43,98;45,42;;45,42;45,42
09.12.2013;21-22;39,20;42,43;42,43;42,43;42,43;42,43;42,43;42,43;37,47;37,47;37,47;42,43;42,43;42,43;42,43;;42,43;42,43
09.12.2013;22-23;37,26;37,76;37,76;37,76;37,76;37,76;37,76;37,76;36,58;36,58;36,58;37,76;37,76;37,76;37,76;;37,76;37,76
09.12.2013;23-00;35,63;35,55;35,55;35,55;35,55;35,55;35,55;35,55;35,55;35,55;35,55;35,55;35,55;35,55;35,55;;35,55;35,55
10.12.2013;00-01;34,90;34,91;34,91;34,91;34,91;34,91;34,91;34,91;34,91;34,91;34,91;34,91;34,91;34,91;34,91;;34,91;34,91
10.12.2013;01-02;33,92;33,93;33,93;33,93;33,93;33,93;33,93;33,93;33,93;33,93;33,93;33,93;33,93;33,93;33,93;;33,93;33,93
10.12.2013;02-03;33,16;33,17;33,17;33,17;33,17;33,17;33,17;33,17;33,17;33,17;33,17;33,17;33,17;33,17;33,17;;33,17;33,17
10.12.2013;03-04;33,17;33,19;33,19;33,19;33,19;33,19;33,19;33,19;33,19;33,19;33,19;33,19;33,19;33,19;33,19;;33,19;33,19
10.12.2013;04-05;34,15;34,16;34,16;34,16;34,16;34,16;34,16;34,16;34,16;34,16;34,16;34,16;34,16;34,16;34,16;;34,16;34,16
10.12.2013;05-06;36,10;35,49;35,49;35,49;35,49;52,59;35,49;35,49;35,49;35,49;35,49;35,49;35,49;35,49;52,59;;52,59;52,59
10.12.2013;06-07;38,72;39,07;39,07;39,07;39,07;67,57;39,07;39,07;36,26;36,26;36,26;38,86;38,86;38,86;67,57;;67,57;67,57
10.12.2013;07-08;43,17;43,21;43,21;43,21;43,21;74,11;46,24;46,24;37,55;37,55;37,55;39,39;39,39;39,39;74,11;;74,11;74,11
10.12.2013;08-09;45,84;43,74;43,74;44,84;44,84;67,15;54,45;54,45;39,04;39,04;39,04;43,74;43,74;43,74;67,15;;67,15;67,15
10.12.2013;09-10;42,96;43,45;43,45;43,45;43,45;66,55;43,45;43,45;38,68;38,68;38,68;43,45;43,45;43,45;66,55;;66,55;66,55
10.12.2013;10-11;41,79;43,00;43,00;43,00;43,00;50,98;43,00;43,00;38,65;38,65;38,65;43,00;43,00;43,00;50,98;;50,98;50,98
10.12.2013;11-12;40,95;41,58;41,58;41,58;44,06;46,65;41,58;44,06;38,56;38,56;38,56;41,58;41,58;41,58;46,65;;47,07;47,07
10.12.2013;12-13;40,01;40,19;40,19;40,19;42,50;47,84;40,19;42,50;38,24;38,24;38,24;40,19;40,19;40,19;47,84;;47,84;47,84
10.12.2013;13-14;40,16;39,07;39,07;39,07;41,13;60,02;39,07;41,13;38,07;38,07;38,07;39,07;39,07;39,07;60,02;;60,02;60,02
10.12.2013;14-15;40,31;39,55;39,55;39,55;39,93;59,91;39,55;39,93;38,34;38,34;38,34;39,55;39,55;39,55;59,91;;59,91;59,91
10.12.2013;15-16;40,96;40,94;40,94;40,94;41,12;60,32;40,94;41,12;37,69;37,69;37,69;40,94;40,94;40,94;60,32;;60,32;60,32
10.12.2013;16-17;42,54;41,78;41,78;41,78;64,67;60,08;41,78;64,67;37,80;37,80;37,80;41,78;41,78;41,78;60,08;;60,08;60,08
10.12.2013;17-18;42,74;41,75;41,75;41,75;65,12;60,41;41,75;93,11;37,65;37,65;37,65;41,01;41,01;41,01;60,41;;60,41;60,41
10.12.2013;18-19;39,11;39,09;39,09;39,09;56,81;52,51;39,09;56,81;37,28;37,28;37,28;39,09;39,09;39,09;52,51;;52,51;52,51
10.12.2013;19-20;37,51;37,97;37,97;37,97;37,97;38,91;37,97;37,97;37,06;37,06;37,06;37,97;37,97;37,97;38,91;;38,91;38,91
10.12.2013;20-21;36,72;36,73;36,73;36,73;36,73;36,73;36,73;36,73;36,73;36,73;36,73;36,73;36,73;36,73;36,73;;45,05;45,05
10.12.2013;21-22;36,00;36,00;36,00;36,00;36,00;36,00;36,00;36,00;36,00;36,00;36,00;36,00;36,00;36,00;36,00;;36,00;36,00
10.12.2013;22-23;35,02;35,02;35,02;35,02;35,02;35,02;35,02;35,02;35,02;35,02;35,02;35,02;35,02;35,02;35,02;;35,02;35,02
10.12.2013;23-00;34,38;34,38;34,38;34,38;34,38;34,38;34,38;34,38;34,38;34,38;34,38;34,38;34,38;34,38;34,38;;34,38;34,38
11.12.2013;00-01;33,49;33,48;33,48;33,48;33,48;33,48;33,48;33,48;33,48;33,48;33,48;33,48;33,48;33,48;33,48;;33,48;33,48
11.12.2013;01-02;32,09;32,09;32,09;32,09;32,09;32,09;32,09;32,09;32,09;32,09;32,09;32,09;32,09;32,09;32,09;;33,05;33,05
11.12.2013;02-03;32,07;32,06;32,06;32,06;32,06;32,06;32,06;32,06;32,06;32,06;32,06;32,06;32,06;32,06;32,06;;33,03;33,03
11.12.2013;03-04;32,20;32,18;32,18;32,18;32,18;32,18;32,18;32,18;32,18;32,18;32,18;32,18;32,18;32,18;32,18;;33,10;33,10
11.12.2013;04-05;32,56;32,55;32,55;32,55;32,55;32,55;32,55;32,55;32,55;32,55;32,55;32,55;32,55;32,55;32,55;;42,84;42,84
11.12.2013;05-06;34,21;34,12;34,12;34,12;34,12;35,47;34,12;34,12;34,12;34,12;34,12;34,12;34,12;34,12;35,47;;42,89;42,89
11.12.2013;06-07;36,22;35,83;35,83;35,83;35,83;46,25;35,83;35,83;35,83;35,83;35,83;35,83;35,83;35,83;46,25;;47,05;47,05
11.12.2013;07-08;37,87;37,21;37,21;37,21;37,21;48,77;45,64;45,64;37,21;37,21;37,21;37,21;37,21;37,21;58,10;;58,10;58,10
11.12.2013;08-09;38,82;37,96;37,96;37,96;38,09;43,95;63,91;63,91;37,96;37,96;37,96;37,96;37,96;37,96;65,92;;65,92;65,92
11.12.2013;09-10;38,52;37,80;37,80;37,80;45,09;37,80;39,90;74,68;37,80;37,80;37,80;37,80;37,80;37,80;58,08;;58,08;58,08
11.12.2013;10-11;37,64;37,32;37,32;37,32;44,60;37,32;41,98;57,34;37,32;37,32;37,32;37,32;37,32;37,32;58,06;;58,06;58,06
11.12.2013;11-12;37,40;36,95;36,95;36,95;46,71;36,95;37,52;46,71;36,95;36,95;36,95;36,95;36,95;36,95;52,56;;52,56;52,56
11.12.2013;12-13;37,36;36,68;36,68;36,68;43,93;36,68;69,28;69,28;36,68;36,68;36,68;36,68;36,68;36,68;56,97;;56,97;56,97
11.12.2013;13-14;37,50;36,85;36,85;36,85;45,32;38,02;45,34;57,24;36,85;36,85;36,85;36,85;36,85;36,85;38,02;;58,04;58,04
11.12.2013;14-15;37,84;36,91;36,91;36,91;43,75;38,49;74,29;74,29;36,91;36,91;36,91;36,91;36,91;36,91;38,49;;58,04;58,04
11.12.2013;15-16;38,96;37,38;37,38;37,38;47,49;42,94;72,75;72,75;37,38;37,38;37,38;37,38;37,38;37,38;42,94;;54,24;54,24
11.12.2013;16-17;39,78;37,48;37,48;41,61;71,51;43,36;46,35;77,86;37,68;37,68;37,68;37,48;37,48;37,48;43,36;;48,77;48,77
11.12.2013;17-18;39,79;37,43;37,43;39,66;71,47;43,69;82,58;98,63;37,56;37,56;37,56;37,43;37,43;37,43;43,69;;47,23;47,23
11.12.2013;18-19;38,52;37,40;37,40;37,61;55,10;37,61;82,62;103,08;37,18;37,18;37,18;37,40;37,40;37,40;37,61;;47,25;47,25
11.12.2013;19-20;37,34;36,59;36,59;36,59;47,91;36,59;53,10;87,71;36,59;36,59;36,59;36,59;36,59;36,59;36,59;;47,10;47,10
11.12.2013;20-21;36,61;36,16;36,16;36,16;40,60;36,16;46,38;63,94;36,16;36,16;36,16;36,16;36,16;36,16;36,16;;47,04;47,04
11.12.2013;21-22;35,90;35,85;35,85;35,85;35,85;35,85;38,90;38,90;35,85;35,85;35,85;35,85;35,85;35,85;35,85;;42,87;42,87
11.12.2013;22-23;34,99;34,97;34,97;34,97;34,97;34,97;34,97;34,97;34,97;34,97;34,97;34,97;34,97;34,97;34,97;;42,86;42,86
11.12.2013;23-00;33,97;33,96;33,96;33,96;33,96;33,96;33,96;33,96;33,96;33,96;33,96;33,96;33,96;33,96;33,96;;34,10;34,10
12.12.2013;00-01;32,23;32,21;32,21;32,21;32,21;32,21;32,21;32,21;32,21;32,21;32,21;32,21;32,21;32,21;32,21;;32,21;32,21
12.12.2013;01-02;31,72;31,69;31,69;31,69;31,69;31,69;31,69;31,69;31,69;31,69;31,69;31,69;31,69;31,69;31,69;;32,05;32,05
12.12.2013;02-03;31,54;31,51;31,51;31,51;31,51;31,51;31,51;31,51;31,51;31,51;31,51;31,51;31,51;31,51;31,51;;32,02;32,02
12.12.2013;03-04;31,59;31,55;31,55;31,55;31,55;31,55;31,55;31,55;31,55;31,55;31,55;31,55;31,55;31,55;31,55;;31,55;31,55
12.12.2013;04-05;31,97;31,95;31,95;31,95;31,95;31,95;31,95;31,95;31,95;31,95;31,95;31,95;31,95;31,95;31,95;;32,07;32,07
12.12.2013;05-06;32,90;32,65;32,65;32,65;32,65;36,94;32,65;32,65;32,65;32,65;32,65;32,65;32,65;32,65;36,94;;36,94;36,94
12.12.2013;06-07;34,80;34,33;34,33;34,33;34,33;42,91;34,33;34,33;34,33;34,33;34,33;34,33;34,33;34,33;47,00;;47,00;47,00
12.12.2013;07-08;35,72;35,22;35,22;35,22;35,22;45,55;35,22;35,22;35,22;35,22;35,22;35,22;35,22;35,22;47,23;;47,23;47,23
12.12.2013;08-09;36,31;35,75;35,75;35,75;35,75;42,07;35,75;35,75;35,75;35,75;35,45;35,75;35,75;35,75;48,72;;48,72;48,72
12.12.2013;09-10;35,63;35,86;35,86;35,86;35,86;35,86;35,86;35,86;35,86;35,86;34,57;35,86;35,86;35,86;37,86;;37,86;37,86
12.12.2013;10-11;35,44;36,65;36,65;36,65;36,65;36,65;36,65;36,65;36,65;35,65;33,86;36,65;36,65;36,65;36,65;;36,65;36,65
12.12.2013;11-12;35,30;35,55;35,55;35,55;35,55;35,55;35,55;35,55;35,55;35,55;34,53;35,55;35,55;35,55;35,55;;35,55;35,55
12.12.2013;12-13;34,97;34,79;34,79;34,79;34,79;34,79;34,79;34,79;34,79;34,79;34,79;34,79;34,79;34,79;47,07;;47,07;47,07
12.12.2013;13-14;35,07;34,71;34,71;34,71;34,71;37,45;34,71;34,71;34,71;34,71;34,71;34,71;34,71;34,71;47,07;;47,07;47,07
12.12.2013;14-15;35,15;34,71;34,71;34,71;34,71;40,00;34,71;34,71;34,71;34,71;34,71;34,71;34,71;34,71;47,07;;47,07;47,07
12.12.2013;15-16;35,46;35,02;35,02;35,02;35,02;43,82;35,02;35,02;35,02;35,02;35,02;35,02;35,02;35,02;47,08;;47,08;47,08
12.12.2013;16-17;35,76;35,17;35,17;35,17;35,17;47,06;35,17;35,17;35,17;35,17;35,17;35,17;35,17;35,17;47,06;;47,06;47,06
12.12.2013;17-18;35,76;35,17;35,17;35,17;35,17;47,04;35,17;35,17;35,17;35,17;35,17;35,17;35,17;35,17;47,04;;47,04;47,04
12.12.2013;18-19;35,19;34,84;34,84;34,84;46,89;37,34;34,84;46,89;34,84;34,84;34,84;34,84;34,84;34,84;37,34;;37,34;37,34
12.12.2013;19-20;34,37;34,33;34,33;34,33;34,33;34,33;34,33;34,33;34,33;34,33;34,33;34,33;34,33;34,33;34,33;;34,33;34,33
12.12.2013;20-21;33,96;33,94;33,94;33,94;33,94;33,94;33,94;33,94;33,94;33,94;33,94;33,94;33,94;33,94;34,08;;34,08;34,08
12.12.2013;21-22;33,55;33,53;33,53;33,53;33,53;33,53;33,53;33,53;33,53;33,53;33,53;33,53;33,53;33,53;33,53;;33,53;33,53
12.12.2013;22-23;32,69;32,67;32,67;32,67;32,67;32,67;32,67;32,67;32,67;32,67;32,67;32,67;32,67;32,67;32,67;;33,00;33,00
12.12.2013;23-00;31,66;31,64;31,64;31,64;31,64;31,64;31,64;31,64;31,64;31,64;31,64;31,64;31,64;31,64;31,64;;31,64;31,64
13.12.2013;00-01;30,46;30,40;30,40;30,40;30,40;30,40;30,40;30,40;30,40;30,40;30,40;30,40;30,40;30,40;30,40;;33,04;33,04
13.12.2013;01-02;30,17;30,12;30,12;30,12;30,12;30,12;30,12;30,12;30,12;30,12;30,12;30,12;30,12;30,12;30,12;;33,02;33,02
13.12.2013;02-03;30,04;30,02;30,02;30,02;30,02;30,02;30,02;30,02;30,02;30,02;30,02;30,02;30,02;30,02;30,02;;33,01;33,01
13.12.2013;03-04;30,83;30,80;30,80;30,80;30,80;30,80;30,80;30,80;30,80;30,80;30,80;30,80;30,80;30,80;30,80;;33,01;33,01
13.12.2013;04-05;31,50;31,44;31,44;31,44;31,44;31,44;31,44;31,44;31,44;31,44;31,44;31,44;31,44;31,44;31,44;;33,05;33,05
13.12.2013;05-06;32,64;32,49;32,49;32,49;32,49;33,94;32,49;32,49;32,49;32,49;32,49;32,49;32,49;32,49;33,94;;48,01;48,01
13.12.2013;06-07;33,97;33,71;33,71;33,71;33,71;39,68;33,53;57,94;33,53;33,53;33,53;33,71;33,71;33,71;39,68;;48,77;48,77
13.12.2013;07-08;36,21;35,70;35,70;35,70;37,02;41,54;44,20;77,75;34,49;34,49;34,49;35,70;35,70;35,70;58,00;;58,00;58,00
13.12.2013;08-09;36,71;35,79;35,79;35,79;39,38;38,00;43,97;86,90;34,93;34,93;34,93;35,79;35,79;35,79;58,06;;58,06;58,06
13.12.2013;09-10;35,95;35,35;35,35;35,35;41,47;35,35;35,47;90,08;34,84;34,84;34,84;35,35;35,35;35,35;57,25;;57,25;57,25
13.12.2013;10-11;35,66;35,30;35,30;35,30;46,20;35,30;35,52;78,03;34,69;34,69;34,69;35,30;35,30;35,30;62,18;;62,18;62,18
13.12.2013;11-12;35,61;35,39;35,39;35,39;50,18;35,39;35,45;74,71;34,50;34,50;34,50;35,39;35,39;35,39;35,86;;57,42;57,42
13.12.2013;12-13;35,39;35,28;35,28;35,28;63,33;35,28;35,28;63,33;34,43;34,43;34,43;35,28;35,28;35,28;36,92;;54,64;54,64
13.12.2013;13-14;35,64;35,46;35,46;35,46;65,18;37,35;35,46;65,18;34,32;34,32;34,32;35,46;35,46;35,46;37,36;;58,04;58,04
13.12.2013;14-15;35,68;35,43;35,43;35,43;55,22;38,38;35,43;55,22;34,26;34,26;34,26;35,43;35,43;35,43;40,09;;58,04;58,04
13.12.2013;15-16;36,11;35,78;35,78;35,78;69,99;46,55;35,50;69,99;34,12;34,12;34,12;35,78;35,78;35,78;58,13;;58,13;58,13
13.12.2013;16-17;36,61;36,28;36,28;36,28;83,31;50,36;35,60;85,36;34,22;34,22;34,22;36,28;36,28;36,28;58,05;;58,05;58,05
13.12.2013;17-18;37,32;36,33;36,33;36,33;97,68;49,44;36,33;100,09;34,15;34,15;34,15;36,33;36,33;36,33;49,44;;57,10;57,10
13.12.2013;18-19;35,87;35,79;35,79;35,79;70,90;39,51;35,51;80,56;34,03;34,03;34,03;35,79;35,79;35,79;39,51;;52,55;52,55
13.12.2013;19-20;34,86;35,26;35,26;35,26;55,98;37,20;34,21;58,54;33,89;33,89;33,89;35,26;35,26;35,26;37,20;;52,54;52,54
13.12.2013;20-21;34,29;34,80;34,80;34,80;41,07;34,80;33,50;58,50;33,50;33,50;33,50;34,80;34,80;34,80;35,58;;52,55;52,55
13.12.2013;21-22;33,91;34,86;34,86;34,86;34,86;34,86;32,96;57,64;33,15;32,96;33,15;34,38;34,38;34,38;34,86;;34,86;34,86
13.12.2013;22-23;33,10;34,04;34,04;34,04;34,04;34,04;32,62;34,04;32,62;32,62;32,62;33,94;33,94;33,94;34,04;;34,04;34,04
13.12.2013;23-00;32,68;33,05;33,05;33,05;33,05;33,05;32,35;33,05;32,35;32,35;32,35;33,05;33,05;33,05;33,05;;33,05;33,05
14.12.2013;00-01;32,17;32,15;32,15;32,15;32,15;32,15;32,15;32,15;32,15;32,15;32,15;32,15;32,15;32,15;32,15;;32,15;32,15
14.12.2013;01-02;31,55;31,51;31,51;31,51;31,51;31,51;31,51;31,51;31,51;31,51;31,51;31,51;31,51;31,51;31,51;;31,51;31,51
14.12.2013;02-03;31,41;31,38;31,38;31,38;31,38;31,38;31,38;31,38;31,38;31,38;31,38;31,38;31,38;31,38;31,38;;31,38;31,38
14.12.2013;03-04;31,43;31,40;31,40;31,40;31,40;31,40;30,93;31,40;31,40;31,40;31,40;31,40;31,40;31,40;31,40;;31,40;31,40
14.12.2013;04-05;31,52;31,49;31,49;31,49;31,49;31,49;30,52;31,49;31,49;31,49;31,49;31,49;31,49;31,49;31,49;;53,01;53,01
14.12.2013;05-06;32,00;31,90;31,90;31,90;31,90;32,98;30,06;31,90;31,90;31,90;31,90;31,90;31,90;31,90;32,98;;53,02;53,02
14.12.2013;06-07;32,05;31,91;31,91;31,91;31,91;33,90;31,53;31,91;31,91;31,91;31,91;31,91;31,91;31,91;35,42;;45,00;45,00
14.12.2013;07-08;32,42;32,21;32,21;32,21;32,21;37,91;32,21;32,21;32,21;32,21;32,21;32,21;32,21;32,21;38,23;;45,10;45,10
14.12.2013;08-09;32,74;32,54;32,54;32,54;32,54;35,38;32,54;32,54;32,54;32,54;32,54;32,54;32,54;32,54;53,02;;53,02;53,02
14.12.2013;09-10;32,90;32,71;32,71;32,71;32,71;36,20;32,71;32,71;32,71;32,71;32,71;32,71;32,71;32,71;53,04;;53,04;53,04
14.12.2013;10-11;33,35;32,96;32,96;32,96;32,96;36,90;32,96;32,96;32,96;32,96;32,96;32,96;32,96;32,96;53,05;;53,05;53,05
14.12.2013;11-12;33,37;32,97;32,97;32,97;32,97;37,02;32,97;32,97;32,97;32,97;32,97;32,97;32,97;32,97;53,02;;53,02;53,02
14.12.2013;12-13;33,06;32,84;32,84;32,84;32,84;36,42;32,84;32,84;32,84;32,84;32,84;32,84;32,84;32,84;53,01;;53,01;53,01
14.12.2013;13-14;32,90;32,69;32,69;32,69;32,69;36,66;32,69;32,69;32,69;32,69;32,69;32,69;32,69;32,69;53,01;;53,01;53,01
14.12.2013;14-15;32,96;32,66;32,66;32,66;32,66;41,95;32,66;32,66;32,66;32,66;32,66;32,66;32,66;32,66;48,76;;48,76;48,76
14.12.2013;15-16;33,61;32,86;32,86;32,86;32,86;58,04;32,86;32,86;32,86;32,86;32,86;32,86;32,86;32,86;58,04;;58,04;58,04
14.12.2013;16-17;34,08;33,74;33,74;33,74;33,74;45,06;33,74;33,74;33,38;33,38;33,38;33,74;33,74;33,74;53,04;;53,04;53,04
14.12.2013;17-18;34,34;33,98;33,98;33,98;33,98;47,02;33,98;33,98;33,45;33,45;33,45;33,98;33,98;33,98;53,01;;53,01;53,01
14.12.2013;18-19;34,11;33,92;33,92;33,92;36,56;40,15;33,92;36,56;33,28;33,28;33,28;33,92;33,92;33,92;45,10;;45,10;45,10
14.12.2013;19-20;33,08;32,91;32,91;32,91;32,91;37,40;32,91;32,91;32,91;32,91;32,91;32,91;32,91;32,91;41,60;;41,60;41,60
14.12.2013;20-21;32,31;32,21;32,21;32,21;32,21;33,93;32,21;32,21;32,21;32,21;32,21;32,21;32,21;32,21;37,85;;44,15;44,15
14.12.2013;21-22;31,85;31,60;31,60;31,60;31,60;36,89;30,81;31,60;31,60;31,60;31,60;31,60;31,60;31,60;36,89;;36,89;36,89
14.12.2013;22-23;31,63;31,54;31,54;31,54;31,54;33,96;25,15;31,54;31,54;31,54;31,54;31,54;31,54;31,54;33,96;;33,96;33,96
14.12.2013;23-00;30,38;30,68;30,68;30,68;30,68;32,05;0,00;30,68;30,68;30,68;30,68;30,68;30,68;30,68;32,05;;33,01;33,01
15.12.2013;00-01;29,47;29,73;29,73;29,73;29,73;29,73;24,81;29,73;29,73;29,73;29,73;29,73;29,73;29,73;29,73;;29,73;29,73
15.12.2013;01-02;28,85;29,14;29,14;29,14;29,14;29,14;11,47;29,14;29,14;29,14;29,14;29,14;29,14;29,14;29,14;;32,02;32,02
15.12.2013;02-03;28,08;28,67;28,67;28,67;28,67;28,67;0,12;28,67;28,67;28,67;28,67;28,67;28,67;28,67;28,67;;32,03;32,03
15.12.2013;03-04;27,70;28,41;28,41;28,41;28,41;28,41;0,11;28,41;28,41;28,41;28,41;28,41;28,41;28,41;28,41;;32,03;32,03
15.12.2013;04-05;27,54;28,33;28,33;28,33;28,33;28,33;0,10;28,33;28,33;28,33;28,33;28,33;28,33;28,33;28,33;;32,02;32,02
15.12.2013;05-06;28,62;28,94;28,94;28,94;28,94;30,38;0,11;28,94;28,94;28,94;28,94;28,94;28,94;28,94;30,38;;44,01;44,01
15.12.2013;06-07;29,06;29,50;29,50;29,50;29,50;30,02;0,09;29,50;29,50;29,50;29,50;29,50;29,50;29,50;32,06;;34,37;34,37
15.12.2013;07-08;29,52;29,68;29,68;29,68;29,68;30,54;25,68;29,68;29,68;29,68;29,68;29,68;29,68;29,68;33,21;;33,21;33,21
15.12.2013;08-09;29,97;29,97;29,97;29,97;29,97;30,08;26,84;29,97;29,97;29,97;29,97;29,97;29,97;29,97;33,68;;33,68;33,68
15.12.2013;09-10;30,41;30,35;30,35;30,35;30,35;31,54;30,35;30,35;30,35;30,35;30,35;30,35;30,35;30,35;34,23;;34,23;34,23
15.12.2013;10-11;30,88;30,81;30,81;30,81;30,81;32,98;30,81;30,81;30,81;30,81;30,81;30,81;30,81;30,81;34,49;;34,49;34,49
15.12.2013;11-12;31,11;31,05;31,05;31,05;31,05;32,55;31,05;31,05;31,05;31,05;31,05;31,05;31,05;31,05;33,22;;33,22;33,22
15.12.2013;12-13;31,12;31,07;31,07;31,07;31,07;32,12;31,07;31,07;31,07;31,07;31,07;31,07;31,07;31,07;33,03;;33,03;33,03
15.12.2013;13-14;31,29;31,22;31,22;31,22;31,22;32,26;31,22;31,22;31,22;31,22;31,22;31,22;31,22;31,22;33,12;;33,12;33,12
15.12.2013;14-15;31,75;31,61;31,61;31,61;31,61;33,49;31,61;31,61;31,61;31,61;31,61;31,61;31,61;31,61;33,49;;33,49;33,49
15.12.2013;15-16;32,78;32,52;32,52;32,52;32,52;36,62;32,52;32,52;32,52;32,52;32,52;32,52;32,52;32,52;36,62;;36,62;36,62
15.12.2013;16-17;33,72;33,27;33,27;33,27;33,27;38,91;33,27;33,27;33,27;33,27;33,27;33,27;33,27;33,27;38,91;;38,91;38,91
15.12.2013;17-18;34,06;33,90;33,90;33,90;33,90;35,61;33,90;33,90;33,90;33,90;33,90;33,90;33,90;33,90;35,61;;35,61;35,61
15.12.2013;18-19;33,78;33,70;33,70;33,70;33,70;33,99;33,70;33,70;33,70;33,70;33,70;33,70;33,70;33,70;33,99;;33,99;33,99
15.12.2013;19-20;33,03;33,00;33,00;33,00;33,00;33,00;33,00;33,00;33,00;33,00;33,00;33,00;33,00;33,00;33,00;;33,00;33,00
15.12.2013;20-21;32,49;32,49;32,49;32,49;32,49;32,49;32,49;32,49;32,49;32,49;32,49;32,49;32,49;32,49;33,57;;33,57;33,57
15.12.2013;21-22;32,02;31,95;31,95;31,95;31,95;32,91;31,95;31,95;31,95;31,95;31,95;31,95;31,95;31,95;32,91;;32,91;32,91
15.12.2013;22-23;31,49;31,43;31,43;31,43;31,43;32,27;31,43;31,43;31,43;31,43;31,43;31,43;31,43;31,43;32,27;;32,27;32,27
15.12.2013;23-00;30,08;30,22;30,22;30,22;30,22;30,22;26,29;30,22;30,22;30,22;30,22;30,22;30,22;30,22;30,65;;32,00;32,00
